onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
282	6	1	n03716966_28524	9	9	n02690373_7713	6	6	86	281.935545
288	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
290	6	2	n02690373_7713	6	6	n01621127_19020	2	2	52	289.582684
296	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
298	6	2	n02190790_15121	5	5	n01621127_19020	2	2	42	297.414718
304	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
306	6	2	n04252077_10859	10	10	n01443537_22563	1	1	91	305.565921
312	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
314	6	2	n02882301_14188	7	7	n04252077_10859	10	10	70	313.859548
320	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
322	6	2	n03716966_28524	9	9	n02190790_15121	5	5	85	321.314401
328	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
330	6	1	n02139199_10398	4	4	n01443537_22563	1	1	31	329.829153
336	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
338	6	2	n03716966_28524	9	9	n01443537_22563	1	1	81	337.366541
344	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
346	6	2	n02139199_10398	4	4	n01621127_19020	2	2	32	345.830494
352	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
354	6	2	n02139199_10398	4	4	n02139199_10398	4	4	34	0.000000
360	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
362	6	2	n02882301_14188	7	7	n02690373_7713	6	6	66	361.416029
368	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
370	6	2	n02139199_10398	4	4	n03716966_28524	9	9	39	369.661803
376	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
378	6	1	n02128385_20264	3	3	n02690373_7713	6	6	26	377.846055
384	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
386	6	1	n02128385_20264	3	3	n04252077_10859	10	10	30	386.039103
392	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
394	6	1	n03716966_28524	9	9	n02128385_20264	3	3	83	393.741430
400	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
402	6	2	n02690373_7713	6	6	n04252077_10859	10	10	60	401.296916
408	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
410	6	2	n01443537_22563	1	1	n01443537_22563	1	1	1	0.000000
416	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
418	6	1	n02128385_20264	3	3	n02128385_20264	3	3	23	0.000000
424	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
426	6	1	n01621127_19020	2	2	n02128385_20264	3	3	13	425.875970
432	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
434	6	1	n01621127_19020	2	2	n01443537_22563	1	1	11	433.926805
440	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
442	6	2	n02128385_20264	3	3	n01443537_22563	1	1	21	441.661357
448	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
450	6	1	n02190790_15121	5	5	n02139199_10398	4	4	44	450.073721
456	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
458	6	2	n02190790_15121	5	5	n02190790_15121	5	5	45	0.000000
464	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
466	6	2	n02882301_14188	7	7	n02128385_20264	3	3	63	465.557535
472	6	-2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
