onset	duration	trial_type	attended_stimulus_name	attended_category_index	attended_image_index	unattended_stimulus_name	unattended_category_index	unattended_image_index	unique_image_index	response_time
282	6	2	n02139199_10398	4	4	n02128385_20264	3	3	33	282.588255
288	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
290	6	1	n02882301_14188	7	7	n03716966_28524	9	9	69	291.226265
296	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
298	6	2	n01443537_22563	1	1	n02139199_10398	4	4	4	298.549451
304	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
306	6	2	n02139199_10398	4	4	n02139199_10398	4	4	34	0.000000
312	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
314	6	2	n02128385_20264	3	3	n01443537_22563	1	1	21	314.415258
320	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
322	6	2	n02190790_15121	5	5	n01621127_19020	2	2	42	322.532863
328	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
330	6	1	n04252077_10859	10	10	n02690373_7713	6	6	96	330.482118
336	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
338	6	2	n02139199_10398	4	4	n02690373_7713	6	6	36	338.587855
344	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
346	6	2	n02882301_14188	7	7	n02139199_10398	4	4	64	346.452899
352	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
354	6	2	n03716966_28524	9	9	n04252077_10859	10	10	90	354.504078
360	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
362	6	2	n04252077_10859	10	10	n02139199_10398	4	4	94	362.686871
368	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
370	6	2	n02190790_15121	5	5	n02190790_15121	5	5	45	0.000000
376	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
378	6	1	n03710193_22225	8	8	n01621127_19020	2	2	72	378.494978
384	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
386	6	2	n02690373_7713	6	6	n01621127_19020	2	2	52	386.555917
392	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
394	6	2	n04252077_10859	10	10	n04252077_10859	10	10	100	0.000000
400	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
402	6	2	n02690373_7713	6	6	n02690373_7713	6	6	56	0.000000
408	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
410	6	1	n02190790_15121	5	5	n02690373_7713	6	6	46	410.521161
416	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
418	6	2	n03716966_28524	9	9	n02690373_7713	6	6	86	418.578431
424	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
426	6	1	n02139199_10398	4	4	n02190790_15121	5	5	35	426.318018
432	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
434	6	1	n01443537_22563	1	1	n04252077_10859	10	10	10	434.397447
440	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
442	6	2	n01621127_19020	2	2	n03716966_28524	9	9	19	442.427377
448	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
450	6	1	n03716966_28524	9	9	n03710193_22225	8	8	88	450.395181
456	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
458	6	1	n02128385_20264	3	3	n01621127_19020	2	2	22	458.469407
464	2	-3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
466	6	2	n03710193_22225	8	8	n04252077_10859	10	10	80	466.649998
472	6	-2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.000000
